Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2025_PWD_42027_5,CE/DEV/TB/235/2024-25/16 Dtd.1/4/2025,"SOPD_G_24_25_24 Sri Sri Madhabdev Jonmo Khetra Development Prject- PWD road part (Improvement of road from NH15 at Bhogpur to Bihpuria via Letekupukhuri from Ch 0.00 m to Ch 8050.00 m CH-0.00 m to Ch- 350.00 m, L 8.40 Km) under SOPD-G for the year 20","SOPD_G_24_25_24 Sri Sri Madhabdev Jonmo Khetra Development Prject- PWD road part (Improvement of road from NH15 at Bhogpur to Bihpuria via Letekupukhuri from Ch 0.00 m to Ch 8050.00 m CH-0.00 m to Ch- 350.00 m, L 8.40 Km) under SOPD-G for the year 20",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Jan-2025 02:00 PM,24-Jan-2025 12:00 PM ,180.0,No ,No,Online,03-Feb-2025 02:30 PM,Public Works Roads Department,Lakhimpur,787001.0,2.0,"11,19,89,000",MADHAB SAIKIA,"111,988,618",Not Admitted-Fee/PreQual/Technical,30-Jul-2025,,Public Works Roads Department
2025_PWD_42027_8,CE/DEV/TB/235/2024-25/16 Dtd.1/4/2025,SOPD_G_24_25_29 Construction of Road Kharkhati Bridge Ashumoni Shalmor from Pabha Chariali Sonapur to Sisapathar Bihpuria Link Road via Adi Alengi Satra (Part-III Ch.22.500km to Ch.30.000km) under SOPD-G for the year 2024-25t,SOPD_G_24_25_29 Construction of Road Kharkhati Bridge Ashumoni Shalmor from Pabha Chariali Sonapur to Sisapathar Bihpuria Link Road via Adi Alengi Satra (Part-III Ch.22.500km to Ch.30.000km) under SOPD-G for the year 2024-25t,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Jan-2025 02:00 PM,24-Jan-2025 12:00 PM ,180.0,No ,No,Online,03-Feb-2025 02:30 PM,Public Works Roads Department,Lakhimpur,787001.0,2.0,"11,82,54,000",Bharat Borah,"118,253,625",Accepted-AOC,14-Jul-2025,,Public Works Roads Department
2025_PWD_42068_10,CE/DEV/TB/213/2024-25/22 Dated 1/7/2025,TE_RIDF_XXX_24_25_195 Construction of Sopai Top Division TE Mouth labour line and No. 6 Labour Line Road under RIDF-XXX of NABARD for the year 2024-25.,TE_RIDF_XXX_24_25_195 Construction of Sopai Top Division TE Mouth labour line and No. 6 Labour Line Road under RIDF-XXX of NABARD for the year 2024-25.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Jan-2025 12:00 PM,NA ,180.0,No ,No,Online,21-Jan-2025 02:30 PM,Public Works Roads Department,Sonitpur,784001.0,2.0,"1,00,01,000",Sri Rohit Borah,"10,000,000",Accepted-AOC,24-Jul-2025,,Public Works Roads Department
2025_PWD_42068_18,CE/DEV/TB/213/2024-25/22 Dated 1/7/2025,TE_RIDF_XXX_24_25_376 Construction of (i) Main Road Amranagar to Indranagar PWD Road (ii) Amranagar PWD Road to Krishna Pradhan House under Amranagar Tea Garden under RIDF-XXX of NABARD for the year 2024-25.,TE_RIDF_XXX_24_25_376 Construction of (i) Main Road Amranagar to Indranagar PWD Road (ii) Amranagar PWD Road to Krishna Pradhan House under Amranagar Tea Garden under RIDF-XXX of NABARD for the year 2024-25.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Jan-2025 12:00 PM,NA ,180.0,No ,No,Online,21-Jan-2025 02:30 PM,Public Works Roads Department,Cachar,788002.0,2.0,"1,00,00,000",M/S CMC ASSOCIATES,"9,000,000",Accepted-AOC,07-Jul-2025,,Public Works Roads Department
2025_PWD_43099_1,CS/JTRD/SOPD-G/Elec/2024-25,Estimate for shifting Realignment and dismantling of the existing 33 11 43 KV line from Pub Boragaon at Gorchuk to Pachim Boragaon via. Gossaigaon near NH 37 junction at Boragaon L 3.00 Km under SOPD G for the year 2023 24,Estimate for shifting Realignment and dismantling of the existing 33 11 43 KV line from Pub Boragaon at Gorchuk to Pachim Boragaon via. Gossaigaon near NH 37 junction at Boragaon L 3.00 Km under SOPD G for the year 2023 24,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,24-Feb-2025 06:30 PM,01-Mar-2025 02:00 PM ,180.0,No ,No,Online,06-Mar-2025 02:00 PM,Public Works Roads Department,Boragaon,781035.0,2.0,"2,79,32,500",TARA CHAND SARAWGI,"27,932,331.5",Rejected-AOC,22-Jul-2025,,Public Works Roads Department
2025_PWD_43127_1,DMJ/DRC/MISC-8/2024-25/1185-94 Date 20/02/2025,Construction of Road from No. 1 Milonpur to Namea for Ch.0.00m to Ch.1419.00m including routine maintenance for 4(four) year under MMPPNA for the year 2022-23(Balance Work),Construction of Road from No. 1 Milonpur to Namea for Ch.0.00m to Ch.1419.00m including routine maintenance for 4(four) year under MMPPNA for the year 2022-23(Balance Work),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Feb-2025 04:00 PM,26-Feb-2025 04:00 PM ,180.0,No ,No,Online,19-Mar-2025 10:00 AM,Public Works Roads Department,Jonai,787060.0,2.0,"70,95,038",SHYAMAL SARKAR,"7,737,637.87",Rejected-Technical,31-Jul-2025,,Public Works Roads Department
2025_PWD_43156_2,CE/DEV/TB/235/2024 -25 /21 Dtd- 25/02/2025.,SOPD_G_24_25_23 Construction of Moinapara Athaichuk to Gumnadi Pratapgarh via Kolarichuk Rongpuria including NH 15 Boginadi to No2 Tariyani Jengrai Garam Bazar Road (Part 4- (1)Sensuwa Pathar to Ghulichuk Railway line (from Ch 0.00 m to Ch 2100.00 m),SOPD_G_24_25_23 Construction of Moinapara Athaichuk to Gumnadi Pratapgarh via Kolarichuk Rongpuria including NH 15 Boginadi to No2 Tariyani Jengrai Garam Bazar Road (Part 4- (1)Sensuwa Pathar to Ghulichuk Railway line (from Ch 0.00 m to Ch 2100.00 m),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,27-Feb-2025 02:00 PM,01-Mar-2025 12:00 PM ,180.0,No ,No,Online,06-Mar-2025 02:30 PM,Public Works Roads Department,Lakhimpur,787001.0,2.0,"5,62,21,000",M/S NORTHERN GASES,"56,220,000",Rejected-Finance,11-Jul-2025,,Public Works Roads Department
2025_PWD_43440_1,CE/DEV/TB/213/2024-25/23 Dtd. 07/03/2025,TE_RIDF_XXX_24_25_144 Improvement of Tea Garden roads at Derai T.E under RIDF-XXX of NABARD for the year 2024-25,TE_RIDF_XXX_24_25_144 Improvement of Tea Garden roads at Derai T.E under RIDF-XXX of NABARD for the year 2024-25,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,12-Mar-2025 06:00 PM,15-Mar-2025 12:00 PM ,180.0,No ,No,Online,21-Mar-2025 02:30 PM,Public Works Roads Department,Tingkhong,786612.0,2.0,"1,00,00,000",M/S Kalyan Enterprise,"9,999,981",Accepted-AOC,16-Jul-2025,,Public Works Roads Department
2025_PWD_43605_1,EE/HSTRD/TB-09/2023-24/204 dated 17/03/2024,Construction of Temporary Immersion Ghat Approach Road Bamboo Foot Bridge Temporary Pandel etc near Sankat Mochan Sewa Ashram at Amingaon in view of Durga Puja 2024 as emergent nature of work under state priority under SOPD-G for the year 2024-25,Construction of Temporary Immersion Ghat Approach Road Bamboo Foot Bridge Temporary Pandel etc near Sankat Mochan Sewa Ashram at Amingaon in view of Durga Puja 2024 as emergent nature of work under state priority under SOPD-G for the year 2024-25,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Mar-2025 01:00 PM,24-Mar-2025 02:00 PM ,180.0,No ,No,Online,26-Mar-2025 03:00 PM,Public Works Roads Department,AMINGAON,781031.0,2.0,"38,04,607",MD NASIR KHAN,"3,804,606",Accepted-AOC,28-May-2025,,Public Works Roads Department
2025_PWD_43609_1,CE/Commn/137/2024-25/02,Boko-Chaygaon-1,"Improvement of Road from Chakrapani Khtkhati Village road to Boko NH-17 connecting point, Boko Chariali (Borpara to Chakrapani) under SOPD-G for the year 2024-25.",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,19-Mar-2025 06:00 PM,02-Apr-2025 04:00 PM ,180.0,No ,No,Online,10-Apr-2025 02:30 PM,Public Works Roads Department,Boko-Chaygaon,781123.0,2.0,"14,37,33,600",SARAIGHAT ENGINEERS,"143,733,600",Not Admitted-Fee/PreQual/Technical,11-Jul-2025,,Public Works Roads Department
2025_PWD_43653_1,CE/DEV/SOPD-ODS/1311/2023-24 /05 Dtd- 17/03/2025.,SOPD_ODS_23_24_04 Construction of Balance portion of Nagajanka TE road under SOPD-ODS under Teok and Mariani Road Division,SOPD_ODS_23_24_04 Construction of Balance portion of Nagajanka TE road under SOPD-ODS under Teok and Mariani Road Division,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,20-Mar-2025 05:00 PM,25-Mar-2025 12:00 PM ,180.0,No ,No,Online,26-Mar-2025 02:30 PM,Public Works Roads Department,Jorhat,785001.0,2.0,"38,02,000",Debashis Baruah,"3,421,800",Rejected-Finance,23-Jul-2025,,Public Works Roads Department
2025_PWD_43699_1,CE/DEV/TB/859/2024-25/02 Dtd- 18.03.2025,"SOPD_G_24_25_46 Construction of Approach Engineering College at Sualkuchi, Kamrup, Assam including Drainage works, Cycle Track and Land Acquisition for the year 2024-25.","SOPD_G_24_25_46 Construction of Approach Engineering College at Sualkuchi, Kamrup, Assam including Drainage works, Cycle Track and Land Acquisition for the year 2024-25.",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,21-Mar-2025 05:00 PM,27-Mar-2025 12:00 PM ,180.0,No ,No,Online,04-Apr-2025 02:30 PM,Public Works Roads Department,Kamrup,781001.0,2.0,"5,88,91,000",Rang Private Limited,"58,890,999",Rejected-Finance,07-Jul-2025,,Public Works Roads Department
2025_PWD_43776_1,CE/Maint/RIDF-XXX/TE/01/24-25,Maint/RIDF/TE/2024-25/43,Maint/RIDF/TE/2024-25/43_Improvement of Road of Rengma Bagan Line Road under RIDF_XXX of NABARD for the Year 2024_25 under Sarupathar Territorial Road Division of Sarupathar LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-Mar-2025 02:00 PM,28-Mar-2025 12:00 PM ,180.0,No ,No,Online,09-Apr-2025 03:00 PM,Public Works Roads Department,Golaghat,781003.0,2.0,"1,37,12,000",Kaustav Saikia,"13,710,739.05",Not Admitted-Fee/PreQual/Technical,26-Jul-2025,,Public Works Roads Department
2025_PWD_43837_1,CE/DEV/TB/877/2024 -25 /03 Dtd- 24/03/2025.,SOPD_G_24_25_48 Construction of Ujoni Phukan Gaon Tiniali to Pitamoni Gaon Road under SOPD-G for the year 2024-25 in District Lakhimpur ( 77 No Dhakuakhana ST LAC),SOPD_G_24_25_48 Construction of Ujoni Phukan Gaon Tiniali to Pitamoni Gaon Road under SOPD-G for the year 2024-25 in District Lakhimpur ( 77 No Dhakuakhana ST LAC),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,28-Mar-2025 09:00 AM,05-Apr-2025 12:00 PM ,180.0,No ,No,Online,09-Apr-2025 02:30 PM,Public Works Roads Department,Lakhimpur,787001.0,2.0,"2,37,31,000",Shree Ganesh Enterprises,"23,730,836",Rejected-Finance,07-Jul-2025,,Public Works Roads Department
2025_PWD_43895_1,LMRC/TENDER/2024-25/1411,Construction of Road cum Drain connecting Out let Drain from,Construction of Road cum Drain connecting Out let Drain from Last Part of Gopinagar Colony to Khorkhori Jan at Ward No. 10 under 15th Finance Commission Tied Basic Grants (2nd instalment) for the year 2023-24 during the year 2024-25,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Apr-2025 02:00 PM,NA ,45.0,No ,No,Online,11-Apr-2025 10:00 AM,Public Works Roads Department,Gopinagar Colony,787001.0,2.0,"45,58,589",M/S NORTHERN GASES,"4,558,000",Rejected-AOC,17-May-2025,,Public Works Roads Department
2025_PWD_44089_1,CS/JTRD/SOPD-G/3/2025-26,Improvement of Maligaon Goshala to Boragaon Road during visit of Mohan Bhagwat ji at Sewa Bharti Kamakhya Nagar Charitable Trust and Dharmik Trust at Adimgiri L 4100 m under SOPD G for the year 2024 25,Improvement of Maligaon Goshala to Boragaon Road during visit of Mohan Bhagwat ji at Sewa Bharti Kamakhya Nagar Charitable Trust and Dharmik Trust at Adimgiri L 4100 m under SOPD G for the year 2024 25,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,14-Apr-2025 10:00 AM,17-Apr-2025 12:00 PM ,180.0,No ,No,Online,22-Apr-2025 02:00 PM,Public Works Roads Department,Goshala,781011.0,2.0,"38,68,000",North East Contractors Pvt. Ltd.,"3,867,900",Accepted-AOC,03-Jul-2025,,Public Works Roads Department
2025_PWD_44444_1,CS/JTRD/SOPD(G)/13/2025-26,Balance Work for Construction of Tetelia Namghar Path Road and Drain under Mukhya Mantrir Nagoriya Paki Path Nirman Achoni MMNPPNA for the year 2023 24,Balance Work for Construction of Tetelia Namghar Path Road and Drain under Mukhya Mantrir Nagoriya Paki Path Nirman Achoni MMNPPNA for the year 2023 24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,22-May-2025 02:00 PM,24-May-2025 12:00 PM ,180.0,No ,No,Online,30-May-2025 04:00 PM,Public Works Roads Department,Tetelia,781014.0,2.0,"55,68,179",Shree Krishna Enterprises,"5,567,936.5",Rejected-AOC,07-Jul-2025,,Public Works Roads Department
2025_PWD_44458_1,CS/NGTRD/SOPD-G/1/2025-26,CRC-NGTRD-311- JICA Ulubari Fly Over,"Improvement of Road Portion damaged by JICA under Ulubari Fly Over for Ensuing visit of Honble President of India on 7th July, 2023 under SOPD-G for the year 2024-25.",Works,Open Tender,Works,Civil Works,No,No,NA ,23-May-2025 10:00 AM,NA ,180.0,No ,No,Online,27-May-2025 02:00 PM,Public Works Roads Department,Kamrup,781021.0,2.0,"52,37,000",North East Contractors Pvt. Ltd.,"5,236,957",Rejected-AOC,01-Jul-2025,,Public Works Roads Department
2025_PWD_44458_2,CS/NGTRD/SOPD-G/1/2025-26,CRC-GCTRD-136,"Construction of Road of Sarusajai Sports Complex, Guwahati connecting gate no-2 for ensuing Durand Cup 2022 organised by the Indian Armed Forces and supported by Government of Assam under SOPD(G) for the year 2024-25.",Works,Open Tender,Works,Civil Works,No,No,NA ,23-May-2025 10:00 AM,NA ,180.0,No ,No,Online,27-May-2025 02:00 PM,Public Works Roads Department,Kamrup,781021.0,2.0,"68,66,000",MD Chottan Khan,"6,865,736",Accepted-AOC,01-Jul-2025,,Public Works Roads Department
2025_PWD_44473_1,SE/CSRC/NIT and DNIT/6B/1667,Reconstruction of Hafaluting Bor Namghar (Approach road) (from Noga Ali to Hafaluting Bornamghar) (Ch. 0.00 m to Ch.2100.00 m) under SOPD-G for the year 2024-25 in Sivasagar District (Sivasagar LAC).PKG NO. SE/CSRC/2025-26/SDTRD /AMGURI/01,Reconstruction of Hafaluting Bor Namghar (Approach road) (from Noga Ali to Hafaluting Bornamghar) (Ch. 0.00 m to Ch.2100.00 m) under SOPD-G for the year 2024-25 in Sivasagar District (Sivasagar LAC).PKG NO. SE/CSRC/2025-26/SDTRD /AMGURI/01,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-May-2025 10:00 AM,NA ,180.0,No ,No,Online,11-Jun-2025 01:00 PM,Public Works Roads Department,Sivasagar,785640.0,2.0,"97,31,973",A B TENT HOUSE,"9,245,374",Accepted-AOC,07-Jul-2025,,Public Works Roads Department
2025_PWD_44474_1,CE/DEV/TB/872/2024 -25 /06 Dtd.- 19/05/2025.,SOPD_G_24_25_47 Development and Strengthening of Tinsukia Flyover near Napukhuri under SOPD-G for the year 2024-25,SOPD_G_24_25_47 Development and Strengthening of Tinsukia Flyover near Napukhuri under SOPD-G for the year 2024-25,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,23-May-2025 09:00 AM,26-May-2025 12:00 PM ,180.0,No ,No,Online,29-May-2025 02:30 PM,Public Works Roads Department,Tinsukia,786125.0,2.0,"4,36,84,000",RANJIT BORGOHAIN,"34,728,639",Rejected-Finance,30-Jul-2025,,Public Works Roads Department
2025_PWD_44500_1,CE/DEV/TB/213/2024-25/28 Dtd- 20.05.2025,TE_RIDF_XXX_24_25_229 Improvement of Parbatipur TE Road under RIDF-XXX of NABARD for the year 2024-25,TE_RIDF_XXX_24_25_229 Improvement of Parbatipur TE Road under RIDF-XXX of NABARD for the year 2024-25,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,23-May-2025 06:00 PM,26-May-2025 12:00 PM ,180.0,No ,No,Online,29-May-2025 02:30 PM,Public Works Roads Department,Dibrugarh,786001.0,2.0,"1,00,00,000",M/S HI-TECH INDIA,"10,000,000",Accepted-AOC,17-Jul-2025,,Public Works Roads Department
2025_PWD_44517_1,NIT/2024-25/Pt-IV/A-39/457,"Defect correction work of L026- Nowgaon Ushapur Ali, in Sivasagar District, Package No AS21243","Defect correction work of L026- Nowgaon Ushapur Ali, in Sivasagar District, Package No AS21243",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,31-May-2025 03:10 PM,NA ,30.0,No ,No,Online,09-Jun-2025 03:00 PM,Public Works Roads Department,Work at Demow,785640.0,2.0,"3,36,654",SHANKAR LAL AGARWALLA,"336,222",Accepted-AOC,14-Jul-2025,,Public Works Roads Department
2025_PWD_44539_1,CE/DEV/TB/01/2025-26/02 Dtd- 14.05.2025,"SOPD_G_25_26_01 Improvement of (1) Agchia to Deochar Road, (2) Bihdia to E and D Bundh, (3) NH-17 to Ratanpur, (4) NH-17 to Gumi, (5) PWD Road to Deochar, (6) P L Road via Natco Farma Ltd. and construction of RCC Drain, (7) 10 nos. Link Roads from Na","SOPD_G_25_26_01 Improvement of (1) Agchia to Deochar Road, (2) Bihdia to E and D Bundh, (3) NH-17 to Ratanpur, (4) NH-17 to Gumi, (5) PWD Road to Deochar, (6) P L Road via Natco Farma Ltd. and construction of RCC Drain, (7) 10 nos. Link Roads from Na",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-May-2025 06:30 PM,02-Jun-2025 12:00 PM ,180.0,No ,No,Online,13-Jun-2025 02:30 PM,Public Works Roads Department,Kamrup,781001.0,2.0,"99,98,90,000",ANIL DAS CONSTRUCTION PVT LTD,"999,890,000",Accepted-AOC,29-Jul-2025,,Public Works Roads Department
2025_PWD_45006_1,LMRC/TENDER/2024-25/443,"Establishment, construction, supply and procurement, fabrication, erection of machineries, trial run and commissioning of Material Recovery Facility (MRF) and Waste to Compost (W2C) plant at Bihpuria as per SWM Rules 2016 Under SBM (U) on Engineer","Establishment, construction, supply and procurement, fabrication, erection of machineries, trial run and commissioning of Material Recovery Facility (MRF) and Waste to Compost (W2C) plant at Bihpuria as per SWM Rules 2016 Under SBM (U) on Engineer",Works,Open Tender,Works,Civil Works,No,No,NA ,21-Jun-2025 02:00 PM,NA ,180.0,No ,No,Online,01-Jul-2025 11:00 AM,Public Works Roads Department,Bihpuria,784161.0,2.0,"2,80,00,000",Mahesh Kumar Agarwalla,"28,000,000",Accepted-AOC,10-Jul-2025,,Public Works Roads Department
2025_SCD_42252_1,Tender/NIT/Pt/2024-25/4052,RCC Check Dam at Mainajan in village Hathinapur under RIDF-XXX,RCC Check Dam at Mainajan in village Hathinapur under RIDF-XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Jan-2025 10:00 AM,27-Jan-2025 12:00 PM ,180.0,No ,No,Online,12-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Barpeta,781301.0,2.0,"29,80,000",Anowar Hussain,"2,458,490",Accepted-AOC,03-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_42252_11,Tender/NIT/Pt/2024-25/4052,Earthen Guide Bund along Burisuti River at Nalapara Village under RIDF - XXX,Earthen Guide Bund along Burisuti River at Nalapara Village under RIDF - XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Jan-2025 10:00 AM,27-Jan-2025 12:00 PM ,180.0,No ,No,Online,12-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Dhemaji,787057.0,2.0,"29,85,000",DIPEN DAW,"2,408,895",Rejected-Finance,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_42252_13,Tender/NIT/Pt/2024-25/4052,"Bahir Sile Riverine Land Protection Scheme, 2024-25 under RIDF-XXX","Bahir Sile Riverine Land Protection Scheme, 2024-25 under RIDF-XXX",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Jan-2025 10:00 AM,27-Jan-2025 12:00 PM ,180.0,No ,No,Online,12-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Dhemaji,787057.0,2.0,"29,85,000",LABA KANTA TAYUNG,"2,593,965",Rejected-Finance,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_42252_8,Tender/NIT/Pt/2024-25/4052,Bishnupur Gully Control Project under RIDF-XXX,Bishnupur Gully Control Project under RIDF-XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Jan-2025 10:00 AM,27-Jan-2025 12:00 PM ,180.0,No ,No,Online,12-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Chirang,783372.0,2.0,"56,38,000",SWRANG NARZARY,"5,017,800",Rejected-Technical,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_42262_2,Tender/NIT/Pt/2024-25/4059,"Construction of Erosion Protection with Boulder Pitching at Bathou Ashram High School, Dhamdama under SOPD-G during 2024- 25","Construction of Erosion Protection with Boulder Pitching at Bathou Ashram High School, Dhamdama under SOPD-G during 2024- 25",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Jan-2025 02:10 PM,27-Jan-2025 12:00 PM ,180.0,No ,No,Online,12-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Nalbari,781335.0,2.0,"22,00,000",M/S B.K ASSOCIATES,"1,825,995",Rejected-Finance,03-Jun-2025,,Soil Conservation Department||Director - SCD
2025_SCD_42262_3,Tender/NIT/Pt/2024-25/4059,Nature Conservation and Infrastructure Development with Boundary Wall at Charabari Satra under SOPD-G during 2024- 25,Nature Conservation and Infrastructure Development with Boundary Wall at Charabari Satra under SOPD-G during 2024- 25,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Jan-2025 02:20 PM,27-Jan-2025 12:00 PM ,180.0,No ,No,Online,12-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Nalbari,781335.0,2.0,"25,00,000",M/S B.K ASSOCIATES,"2,150,004",Rejected-Finance,06-Jun-2025,,Soil Conservation Department||Director - SCD
2025_SCD_42571_10,No. Tender/NIT/Pt/2024-25/4162,"Water Harvesting and Water Distribution Project at Khamkhuwa Beel, Bharidhuwa under RIDF-XXX","Water Harvesting and Water Distribution Project at Khamkhuwa Beel, Bharidhuwa under RIDF-XXX",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Feb-2025 09:00 AM,13-Feb-2025 03:00 PM ,180.0,No ,No,Online,28-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Nagaon,782001.0,2.0,"43,64,718",HEMANTA KR MAHANTA,"3,491,774",Rejected-Technical,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_42571_3,No. Tender/NIT/Pt/2024-25/4162,Renovation Work at Roinapit Pukhuri at Hazarikapara under RIDF-XXX,Renovation Work at Roinapit Pukhuri at Hazarikapara under RIDF-XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Feb-2025 06:00 PM,13-Feb-2025 03:00 PM ,180.0,No ,No,Online,28-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Darrang,784114.0,2.0,"39,80,000",Md. Chan Ali,"3,160,107",Rejected-Finance,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_42571_6,No. Tender/NIT/Pt/2024-25/4162,Modarkhat River Training Project under RIDF-XXX,Modarkhat River Training Project under RIDF-XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Feb-2025 09:00 AM,13-Feb-2025 03:00 PM ,180.0,No ,No,Online,28-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Dibrugarh,786001.0,2.0,"45,00,000",HARI PRASAD PEGU,"2,400,000",Rejected-Technical,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_42571_7,No. Tender/NIT/Pt/2024-25/4162,"Construction of Boulder Sausage at Sambudhanpur Village proposed under RIDF-XXX, 2024-25","Construction of Boulder Sausage at Sambudhanpur Village proposed under RIDF-XXX, 2024-25",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Feb-2025 09:00 AM,13-Feb-2025 03:00 PM ,180.0,No ,No,Online,28-Feb-2025 10:00 AM,Soil Conservation Department||Director - SCD,Maibang,788831.0,2.0,"49,70,600",Sri Gopal Ghosh,"4,043,583",Rejected-Technical,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43247_1,NoTender/ NIT/Pt/2024-25/4970,EARTHEN PERIPHERY BUND ( 3 NOS.) AT GANDHINAGAR AREA (LAND DEV.) PROJECTUNDER R.K NAGAR DEV.BLOCK UNDER RIDF-XXX,EARTHEN PERIPHERY BUND 3 NOS.AT GANDHINAGAR AREA (LAND DEV.) PROJECTUNDER R.K NAGAR DEV BLOCK UNDER RIDF-XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Mar-2025 05:00 PM,11-Mar-2025 12:00 PM ,180.0,No ,No,Online,27-Mar-2025 10:00 AM,Soil Conservation Department||Director - SCD,Karimganj,788710.0,2.0,"29,86,157",SAM CONSTRUCTION,"2,478,000",Rejected-Technical,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43247_3,NoTender/ NIT/Pt/2024-25/4970,"Water Harvesting and Distribution Channel at Sam Bey, Borkok under RIDF-XXX","Water Harvesting and Distribution Channel at Sam Bey, Borkok under RIDF-XXX",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Mar-2025 05:00 PM,11-Mar-2025 12:00 PM ,180.0,No ,No,Online,27-Mar-2025 10:00 AM,Soil Conservation Department||Director - SCD,Hamren,782486.0,2.0,"34,67,950",SMTI. CHAMPA BASUMATARY,"2,774,360",Rejected-Finance,10-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43247_4,NoTender/ NIT/Pt/2024-25/4970,Construction of Water Harvesting and Water Distribution Channel at Umrengti under RIDF-XXX,Construction of Water Harvesting and Water Distribution Channel at Umrengti under RIDF-XXX,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Mar-2025 05:00 PM,11-Mar-2025 12:00 PM ,180.0,No ,No,Online,27-Mar-2025 10:00 AM,Soil Conservation Department||Director - SCD,Hamren,782486.0,2.0,"34,81,500",Sri Gopal Ghosh,"2,759,086",Rejected-Technical,01-Jul-2025,,Soil Conservation Department||Director - SCD
2025_SCD_43247_5,NoTender/ NIT/Pt/2024-25/4970,River Training project of Teok and Mudoijan River at Duinoimukh under RIDF-XXX during 2024-25,River Training project of Teok and Mudoijan River at Duinoimukh under RIDF-XXX during 2024-25,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Mar-2025 05:00 PM,11-Mar-2025 12:00 PM ,180.0,No ,No,Online,27-Mar-2025 10:00 AM,Soil Conservation Department||Director - SCD,JORHAT,785001.0,2.0,"44,77,000",PRAKASH JYOTI GOGOI,"3,984,530",Rejected-Technical,02-Jul-2025,,Soil Conservation Department||Director - SCD
